"date","state","county","locality","habitat","latitude","longitude","masl","subfamily","ant.genus","ant.species","code","collection","collector"
"2008-01-01","maine","washington","Petit Manan Island (Alcohol Collection)",NA,44.3672,-67.8647,4,"Formicinae","Lasius","neoniger","lasneo","Unity College","A. Arnett"
"2008-01-01","maine","washington","Petit Manan Island (Alcohol Collection)",NA,44.3672,-67.8647,4,"Myrmicinae","Myrmica","fracticornis","myrfra","Unity College","A. Arnett"
"2008-01-01","maine","washington","Col 10","blueberry fields",44.6768,-67.8587,81,"Formicinae","Camponotus","pennsylvanicus","campen","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 10","blueberry fields",44.6768,-67.8587,81,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 10","blueberry fields",44.6768,-67.8587,81,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 10","blueberry fields",44.6768,-67.8587,81,"Formicinae","Formica","rubicunda","forrub","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 10","blueberry fields",44.6768,-67.8587,81,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 10","blueberry fields",44.6768,-67.8587,81,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","Col 10","blueberry fields",44.6768,-67.8587,81,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 2","blueberry fields",44.6724,-67.8545,80,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 2","blueberry fields",44.6724,-67.8545,80,"Formicinae","Lasius","flavus","lasfla","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 2","blueberry fields",44.6724,-67.8545,80,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 2","blueberry fields",44.6724,-67.8545,80,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 2","blueberry fields",44.6724,-67.8545,80,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 2","blueberry fields",44.6724,-67.8545,80,"Myrmicinae","Temnothorax","ambiguus","temamb","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 1","blueberry fields",44.6741,-67.8533,81,"Myrmicinae","Crematogaster","cerasi","crecer","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 1","blueberry fields",44.6741,-67.8533,81,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 1","blueberry fields",44.6741,-67.8533,81,"Formicinae","Lasius","flavus","lasfla","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 1","blueberry fields",44.6741,-67.8533,81,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 1","blueberry fields",44.6741,-67.8533,81,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 1","blueberry fields",44.6741,-67.8533,81,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 3","blueberry fields",44.6705,-67.853,80,"Formicinae","Brachymyrmex","depilis","bradep","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 3","blueberry fields",44.6705,-67.853,80,"Formicinae","Lasius","flavus","lasfla","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 3","blueberry fields",44.6705,-67.853,80,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 3","blueberry fields",44.6705,-67.853,80,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 3","blueberry fields",44.6705,-67.853,80,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","CH 3","blueberry fields",44.6705,-67.853,80,"Myrmicinae","Temnothorax","ambiguus","temamb","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Formica","rubicunda","forrub","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Formica","subaenescens","forsub1","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Lasius","alienus","lasali","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","C-SG-4","blueberry fields",44.6682,-67.8381,61,"Dolichoderinae","Tapinoma","sessile","tapses","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Formicinae","Formica","ulkei","forulk","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","BR","blueberry fields",44.7644,-67.8369,73,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Myrmicinae","Aphaenogaster","picea","aphpic","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Formicinae","Lasius","alienus","lasali","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Formicinae","Lasius","pallitarsus","laspal","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Myrmicinae","Myrmecina","americana","myrame1","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Myrmicinae","Stenamma","brevicorne","stebre","UMDE","Beth Choate"
"2008-01-01","maine","washington","BB","blueberry fields",44.6766,-67.7894,72,"Myrmicinae","Temnothorax","ambiguus","temamb","UMDE","Beth Choate"
"2008-01-01","maine","washington","Gov Lot","blueberry fields",44.7885,-67.7739,72,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","Gov Lot","blueberry fields",44.7885,-67.7739,72,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","Gov Lot","blueberry fields",44.7885,-67.7739,72,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","Gov Lot","blueberry fields",44.7885,-67.7739,72,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","Gov Lot","blueberry fields",44.7885,-67.7739,72,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","Gov Lot","blueberry fields",44.7885,-67.7739,72,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","Gov Lot","blueberry fields",44.7885,-67.7739,72,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","Gov Lot","blueberry fields",44.7885,-67.7739,72,"Dolichoderinae","Tapinoma","sessile","tapses","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Formica","integra","forint","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Formica","neorufibarbis","forneo2","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Formica","subintegra","forsub2","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Lasius","alienus","lasali","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Myrmicinae","Myrmica","detritinodis","myrdet","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","19-NM-3","blueberry fields",44.7479,-67.7704,78,"Dolichoderinae","Tapinoma","sessile","tapses","UMDE","Beth Choate"
"2008-01-01","maine","washington","Har","blueberry fields",44.6055,-67.7703,47,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","Har","blueberry fields",44.6055,-67.7703,47,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","Har","blueberry fields",44.6055,-67.7703,47,"Formicinae","Formica","ulkei","forulk","UMDE","Beth Choate"
"2008-01-01","maine","washington","Har","blueberry fields",44.6055,-67.7703,47,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","Har","blueberry fields",44.6055,-67.7703,47,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","Har","blueberry fields",44.6055,-67.7703,47,"Myrmicinae","Myrmica","sculptilis","myrscu","UMDE","Beth Choate"
"2008-01-01","maine","washington","Drisko","blueberry fields",44.7501,-67.7596,77,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","Drisko","blueberry fields",44.7501,-67.7596,77,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","Drisko","blueberry fields",44.7501,-67.7596,77,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","Drisko","blueberry fields",44.7501,-67.7596,77,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
"2008-01-01","maine","washington","Drisko","blueberry fields",44.7501,-67.7596,77,"Myrmicinae","Myrmica","fracticornis","myrfra","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Myrmicinae","Aphaenogaster","picea","aphpic","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Camponotus","novaeboracensis","camnov","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Myrmicinae","Crematogaster","cerasi","crecer","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Dolichoderinae","Dolichoderus","pustulatus","dolpus","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Formica","argentea","forarg","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Formica","glacialis","forgla","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Formica","lasiodes","forlas","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Formica","neogagates","forneo1","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Formica","rubicunda","forrub","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Formica","subaenescens","forsub1","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Formica","subsericea","forsub3","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Formica","ulkei","forulk","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Lasius","alienus","lasali","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Lasius","flavus","lasfla","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Lasius","neoniger","lasneo","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Formicinae","Lasius","pallitarsus","laspal","UMDE","Beth Choate"
"2008-01-01","maine","washington","Whit","blueberry fields",44.7309,-67.5334,34,"Myrmicinae","Myrmica","americana","myrame2","UMDE","Beth Choate"
