"date","state","county","locality","habitat","latitude","longitude","masl","subfamily","ant.genus","ant.species","code","collection","collector"
"1973-07-08","connecticut","new haven","Branford","0.2 Km. N. of Hoadley Neck",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1973-07-08","connecticut","new haven","Mainland I","Hoadley Neck",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1972-07-09","connecticut","new haven","Mainland I",NA,NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1972-07-09","connecticut","new haven","Mainland I","along slate transect at site of M109 (before laying)",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1996-07-10","connecticut","new london","Hopeville Pond",NA,41.6022,-71.9213,62,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","UCMS","Giles"
"1972-07-11","connecticut","new haven","Mainland I","along slate transect at M122 (PRE)",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1971-07-12","rhode island","washington","Block Island",NA,NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1972-07-12","connecticut","new haven","Mainland I",NA,NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1973-07-12","connecticut","new haven","Branford","0.2 km N of Hoadley Neck",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","ELGoldstein"
"1973-07-12","connecticut","new haven","Branford","0.2 Km. N. of Hoadley Neck",NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1973-07-12","connecticut","new haven",NA,NA,NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1946-07-17","connecticut","new haven","New Haven",NA,41.31,-72.93,15,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","PMNH","N. E. Morton"
"1972-07-18","connecticut","new haven","Thimbles Island #I",NA,NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
"1992-07-18","connecticut","new haven","Wharton Brook State Park; New Haven",NA,41.55,-72.8,49,"Myrmicinae","Aphaenogaster","rudis complex","aphrud","PMNH","Conn. Ento. Society "
"1971-07-20","connecticut","new haven","High Island",NA,NA,NA,NA,"Myrmicinae","Aphaenogaster","rudis","aphrud","PMNH","EG"
